time,total_slot_ms
2100,988560
2101,2735
2102,3851
2103,1828
2104,11281
2105,2381
2106,1609519
2107,1271917
2108,61082
2109,3490
2110,2410
2111,74589
2112,1567736
2113,100096
2114,110111
2115,63370
2116,101527
2117,82236
2118,1879911
2119,868122
2120,126103
2121,90364
2122,49323
2123,161345
2124,2057355
2125,28673
2126,26808
2127,773
2128,721
2129,9454
2130,1636296
2131,1320248
2132,104150
2133,0
2134,1935
2135,10622
2136,1101821
2137,498
2138,1663
2139,358
2140,0
2141,6821
2142,1563155
2143,1274820
2144,19176
2145,268
2146,0
2147,9945
2148,967211
2149,0
2150,350
2151,0
2152,0
2153,0
2154,1850602
2155,1028827
2156,18656
2157,0
2158,0
2159,4387
2160,971550
2161,0
2162,0
2163,0
2164,0
2165,0
2166,1469442
2167,1305975
2168,119100
2169,0
2170,0
2171,33565
2172,1267211
2173,1924
2174,0
2175,0
2176,0
2177,2520
2178,2223564
2179,1240443
2180,50660
2181,0
2182,44820
2183,0
2184,2161824
2185,6594
2186,0
2187,0
2188,0
2189,0
2190,1777158
2191,779627
2192,0
2193,0
2194,0
2195,0
2196,1365143
2197,0
2198,0
2199,0
2200,0
2201,429
2202,1473110
2203,1451328
2204,68679
2205,0
2206,0
2207,0
2208,764917
2209,679
2210,0
2211,0
2212,0
2213,0
2214,1239981
2215,1146778
2216,67950
2217,0
2218,0
2219,6815
2220,2014202
2221,845
2222,0
2223,0
2224,0
2225,0
2226,1964249
2227,881284
2228,0
2229,0
2230,0
2231,0
2232,2047550
2233,97079
2234,0
2235,0
2236,0
2237,0
2238,1343037
2239,1409763
2240,39587
2241,0
2242,0
2243,0
2244,2379062
2245,906
2246,0
2247,0
2248,0
2249,0
2250,0
2251,0
2252,0
2253,0
2254,0
2255,0
2256,1432685
2257,0
2258,0
2259,0
2260,0
2261,0
2262,0
2263,0
2264,0
2265,0
2266,0
2267,0
2268,1323680
2269,11886
2270,0
2271,0
2272,0
2273,0
2274,0
2275,0
2276,0
2277,0
2278,0
2279,0
2280,1856436
2281,330
2282,0
2283,0
2284,0
2285,0
2286,0
2287,0
2288,0
2289,0
2290,0
2291,0
2292,1331532
2293,682
2294,0
2295,0
2296,0
2297,0
2298,0
2299,0
2300,0
2301,0
2302,0
2303,0
2304,1885568
2305,996
2306,0
2307,0
2308,0
2309,0
2310,0
2311,0
2312,0
2313,0
2314,0
2315,0
2316,2102205
2317,0
2318,0
2319,0
2320,0
2321,0
2322,0
2323,0
2324,0
2325,0
2326,0
2327,0
2328,1455243
2329,0
2330,0
2331,0
2332,0
2333,0
2334,0
2335,0
2336,0
2337,0
2338,0
2339,723630
2340,3689102
2341,896961
2342,0
2343,0
2344,0
2345,14130
2346,0
2347,0
2348,113445
2349,0
2350,0
2351,0
2352,1850142
2353,0
2354,0
2355,0
2356,0
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,1331236
2365,380562
2366,405
2367,0
2368,0
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,3261
2376,1874905
2377,67610
2378,2266
2379,1625
2380,5597
2381,7991
2382,2222
2383,5935
2384,2018
2385,860
2386,0
2387,4227
2388,1846751
2389,13368
2390,14686
2391,0
2392,1200
2393,481
2394,2771944
2395,527830
2396,732
2397,3350
2398,6226
2399,82595
2400,1433614
2401,232020
2402,80860
2403,70656
2404,65824
2405,105783
2406,2074307
2407,747090
2408,76913
2409,68491
2410,96783
2411,182595
2412,2971230
2413,15433
2414,1848
2415,586
2416,6397
2417,7716
2418,1323451
2419,1182706
2420,56952
2421,0
2422,345
2423,36597
2424,2520577
2425,1044
2426,1387
2427,852
2428,171
2429,3317
2430,1641899
2431,1329293
2432,22353
2433,0
2434,358
2435,3489
2436,2455183
2437,21302
2438,0
2439,353
2440,0
2441,0
2442,2192922
2443,666788
2444,0
2445,0
2446,0
2447,15190
2448,2259019
2449,834
2450,0
2451,0
2452,0
2453,0
2454,2317246
2455,738961
2456,179424
2457,0
2458,0
2459,13311
2460,1413088
2461,486
2462,0
2463,0
2464,0
2465,1709
2466,1769214
2467,1365276
2468,46492
2469,0
2470,0
2471,0
2472,1997169
2473,829122
2474,0
2475,0
2476,0
2477,0
2478,1456275
2479,1416438
2480,65162
2481,0
2482,0
2483,0
2484,1143970
2485,0
2486,0
2487,0
2488,0
2489,6420
2490,1598184
2491,1278090
2492,39195
2493,0
2494,0
2495,0
2496,1762260
2497,728
2498,0
2499,0
2500,0
2501,0
2502,1225417
2503,1155165
2504,21981
2505,0
2506,0
2507,2142
2508,1484601
2509,0
2510,0
2511,0
2512,0
2513,0
2514,1873203
2515,652911
2516,0
2517,0
2518,0
2519,0
2520,1743069
2521,1095
2522,0
2523,0
2524,0
2525,0
2526,1258343
2527,1143116
2528,22880
2529,0
2530,0
2531,0
2532,2011092
2533,0
2534,0
2535,0
2536,0
2537,0
2538,0
2539,0
2540,0
2541,0
2542,0
2543,0
2544,954219
2545,663
2546,0
2547,0
2548,0
2549,0
2550,0
2551,0
2552,0
2553,0
2554,0
2555,0
2556,1747642
2557,10415
2558,0
2559,0
2560,0
2561,0
2562,0
2563,0
2564,0
2565,0
2566,0
2567,0
2568,1617740
2569,0
2570,0
2571,0
2572,0
2573,0
2574,0
2575,0
2576,0
2577,0
2578,0
2579,0
2580,2063479
2581,314
2582,0
2583,0
2584,0
2585,0
2586,0
2587,0
2588,6323
2589,1123
2590,0
2591,1470
2592,2851218
2593,0
2594,0
2595,0
2596,0
2597,0
2598,0
2599,0
2600,0
2601,0
2602,0
2603,0
2604,2250502
2605,431
2606,436
