time,total_slot_ms
525,11989385
526,8262664
527,1959955
528,3110580
529,36201192
530,1986905
531,3607098
532,3028113
533,14246516
534,62096183
535,36605618
536,36877032
537,28552849
538,14403938
539,38627389
540,18856998
541,14665919
542,6036161
543,752470
544,4517894
545,19276372
546,64715741
547,11216823
548,4506042
549,2895600
550,8636213
551,3469344
552,515267
553,6648610
554,14136319
555,17747307
556,31026414
557,33421105
558,32784750
559,33551456
560,27192776
561,22380492
562,28943391
563,9229375
564,46070
565,535851
566,1210368
567,1032484
568,18903261
569,12514
570,108269
571,1116757
572,137167
573,0
574,1365759
575,7537920
576,6029415
577,14367
578,792796
579,1723671
580,640654
581,1977273
582,3977246
583,31746
584,1289756
585,198824
586,399992
587,101985
588,198208
589,287819
590,0
591,0
592,5059
593,0
594,0
595,0
596,3059
597,0
598,0
599,0
600,0
601,9808
602,9817
603,5136
604,73
605,0
606,361787
607,0
608,0
609,0
610,43626
611,196607
612,0
613,157865
614,832022
615,923
616,498
617,156924
618,83721
619,0
620,188286
621,73257
622,0
623,0
624,55549
625,175251
626,0
627,0
628,66
629,0
630,216359
631,419130
632,0
633,0
634,0
635,0
636,794832
637,42548
638,0
639,0
640,38
641,0
642,165949
643,482281
644,0
645,0
646,0
647,0
648,0
649,11677
650,0
651,0
652,35830
653,11029
654,0
655,0
656,0
657,0
658,0
659,0
660,471430
661,12009
662,0
663,0
664,33
665,0
666,0
667,0
668,0
669,5182
670,0
671,0
672,45980
673,30040
674,0
675,0
676,37
677,0
678,0
679,0
680,0
681,0
682,0
683,238867
684,5804906
685,15728
686,0
687,0
688,32
689,0
690,0
691,0
692,0
693,0
694,0
695,0
696,4138772
697,16908
698,0
699,347907
700,5651943
701,0
702,9036
703,841664
704,24657
705,5890787
706,992199
707,9587928
708,4111710
709,19658380
710,10959949
711,753497
712,389
713,1683226
714,7918832
715,6860987
716,37952
717,2733233
718,149157
719,698919
720,23132269
721,9150493
722,25708520
723,53877774
724,50449595
725,14157963
726,31540869
727,9895738
728,31441716
729,21405730
730,9189103
731,3386399
732,34586749
733,32858174
734,28519376
735,31894407
736,30980242
737,18317080
738,34982856
739,53113782
740,15304285
741,59260536
742,63421698
743,47713099
744,48443978
745,43977308
746,48289187
747,32156956
748,37944323
749,1504804
750,39605860
751,7922483
752,13385708
753,6799246
754,14739683
755,12719779
756,10949841
757,5256647
758,3702982
759,4825562
760,16325277
761,11802561
762,16487451
763,13894638
764,8150855
765,4537460
766,3616046
767,2645637
768,10009015
769,6134923
770,6801993
771,6195145
772,5362007
773,6047648
774,8361042
775,287941
776,1001087
777,4111718
778,5133569
779,7263054
780,21479719
781,5685671
782,3319004
783,2971276
784,14489436
785,32440542
786,26701896
787,18241197
788,28309004
789,20397560
790,14849380
791,9012659
792,43680399
793,15246972
794,23983131
795,42035482
796,57756033
797,49081860
798,59675934
799,31836748
800,32824504
801,14957729
802,9888380
803,43038590
804,33983263
805,14935137
806,10934154
807,32394775
808,42282176
809,58607314
810,57320444
811,30868253
812,38321106
813,8443789
814,15197536
815,19400885
816,16887031
817,10277274
818,25693903
819,7175152
820,12569431
821,2865441
822,9066390
823,6200994
824,10812874
825,3099331
826,14218157
827,16351713
828,13597024
829,16197735
830,7088251
831,15238262
832,2477993
833,7256457
834,9081528
835,15819034
836,50179539
837,20199229
838,26437409
839,22993916
840,5538985
841,5597691
842,6325412
843,3226549
844,774763
845,3717367
846,397036
847,3697405
848,7026496
849,16387277
850,15547557
851,26849846
852,6206230
853,2731533
854,2266433
855,7195677
856,17289173
857,30448
858,217
859,3745362
860,0
861,0
862,0
863,0
864,62
865,27728
866,80338
867,96617
868,47012
869,153487
870,2224150
871,0
872,52177
873,311372
874,32116
875,2523913
876,3019890
877,143914
878,2924918
879,2319964
880,1801
881,10793
882,0
883,76121
884,0
885,401
886,169
887,0
888,4798177
889,221691
890,561396
891,186258
892,411190
893,54339
894,623143
895,197026
896,0
897,0
898,0
899,0
900,22608
901,509971
902,97665
903,1166
904,78703
905,0
906,0
907,0
908,0
909,0
910,0
911,180038
912,43044
913,502100
914,67074
915,0
916,31
917,0
918,0
919,0
920,0
921,0
922,0
923,0
924,0
925,17558
926,0
927,0
928,1068538
929,0
930,914985
931,12532
932,0
933,894437
934,0
935,0
936,0
937,920910
938,31835
939,0
940,1203139
941,0
942,0
943,0
944,965451
945,13111
946,0
947,0
948,485331
949,1912
950,0
951,0
952,32
953,0
954,0
955,0
956,0
957,3811
958,4607357
959,0
960,34585
961,9055
962,0
963,0
964,25
965,0
966,0
967,0
968,0
969,125030
970,0
971,280303
972,62669
973,8906
974,0
975,0
976,24
977,0
978,0
979,0
980,0
981,609512
982,0
983,0
984,5418928
985,15111
986,0
987,0
988,164088
989,0
990,0
991,4274128
992,4067756
993,9403505
994,591822
995,10399834
996,4099012
997,37212437
998,4363045
999,2676601
1000,2967389
1001,3204327
1002,12841689
1003,5221442
1004,6803096
1005,269882
1006,1396185
1007,693025
1008,11699066
1009,3273697
1010,15973932
1011,23233268
1012,12013327
1013,7841616
1014,34135965
1015,5447653
1016,2798979
1017,31854062
1018,16473992
1019,35715383
1020,33417807
1021,34357983
1022,34441935
1023,37514697
1024,40266553
1025,19248173
1026,24276605
1027,31238339
1028,33566772
1029,46431143
1030,5588677
1031,14092697
1032,22572797
1033,25338974
1034,11754290
1035,6259261
1036,37087874
1037,7108792
1038,50437076
1039,10966168
1040,5510495
1041,5720668
1042,3020560
1043,12126231
1044,25328043
1045,24703891
1046,56453993
1047,61066738
1048,60905203
1049,63986582
1050,51144024
1051,58162386
1052,50113021
1053,21106062
1054,30898876
1055,25136909
1056,60008798
1057,59787352
1058,16270932
1059,4695608
1060,1754812
1061,14226228
1062,64165773
1063,39279602
1064,5161823
1065,6959293
1066,10277008
1067,9177113
1068,9478194
1069,12641903
1070,4159657
1071,13649418
1072,57811280
1073,57231756
1074,62533487
1075,63165714
1076,47025475
1077,66795426
1078,64095925
1079,61252715
1080,65695121
1081,43563374
1082,26371871
1083,34583011
1084,35407138
1085,40553149
1086,26491316
1087,45359962
1088,11943576
1089,13646178
1090,8595255
1091,32215090
1092,41206066
1093,61644521
1094,11467167
1095,54831507
1096,51690054
1097,17134715
1098,25959722
1099,32640518
1100,29993967
1101,7544112
1102,48067209
1103,52531145
1104,65006241
1105,61912111
1106,35799254
1107,62008089
1108,14026245
1109,41260226
1110,27631304
1111,17471047
1112,10162771
1113,3964514
1114,6832205
1115,21011213
1116,39818141
1117,13990427
1118,7819664
1119,26672118
1120,21590602
1121,945529
1122,476586
1123,1093862
1124,9301720
1125,1237323
1126,7307906
1127,3700167
1128,601711
1129,9717342
1130,3979561
1131,513844
1132,733614
1133,34251
1134,620
1135,684488
1136,953439
1137,853466
1138,1560631
1139,1371878
1140,9411338
1141,2546674
1142,145926
1143,10203
1144,1466769
1145,2159633
1146,9369971
1147,110190
1148,7417277
1149,281491
1150,1090118
1151,245144
1152,177372
1153,8952142
1154,8163252
1155,17293122
1156,24417666
1157,14258164
1158,161377
1159,8709378
1160,913430
1161,9104083
1162,8698280
1163,8745667
1164,7644407
1165,1359889
1166,7124804
1167,104964
1168,712094
1169,574331
1170,234735
1171,788626
1172,49632
1173,339237
1174,2686307
1175,10572879
1176,2959254
1177,10366044
1178,216
1179,11639316
1180,9760173
1181,8764738
1182,4694240
1183,46363
1184,9173
1185,32010
1186,56659
1187,947251
1188,540723
1189,5249863
1190,1627990
1191,126
1192,191492
1193,19328158
1194,31433834
1195,4338134
1196,213159
1197,3365087
1198,0
1199,3880323
1200,8598251
1201,13499
1202,6260851
1203,68061
1204,113947
1205,236497
1206,44769
1207,22073
1208,155502
1209,176302
1210,122279
1211,0
1212,0
1213,10389
1214,0
1215,0
1216,49
1217,0
1218,0
1219,0
1220,0
1221,0
1222,0
1223,0
1224,0
1225,41931
1226,0
1227,0
1228,90
1229,0
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,500308
1237,22274
1238,0
1239,0
1240,72
1241,0
1242,0
1243,0
1244,0
1245,0
1246,6092
1247,0
1248,48978
1249,16901
1250,0
1251,0
1252,27
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,332938
1260,48217
1261,27664
1262,0
1263,0
1264,53
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,6044115
1273,51563
1274,0
1275,0
1276,9860984
1277,7757
1278,1052956
1279,0
1280,14544450
1281,14253170
1282,4849294
1283,11175475
1284,6337087
1285,19913454
1286,15583238
1287,671790
1288,20016
1289,1345523
1290,7780540
1291,12641
1292,3239
1293,183361
1294,18091324
1295,274662
1296,13877139
1297,14470056
1298,11547457
1299,3734462
1300,1567346
1301,4422946
1302,55294804
1303,58947635
1304,17684465
1305,17986021
1306,9918731
1307,2245798
1308,8839598
1309,45605980
1310,22391889
1311,25061995
1312,13023720
1313,35582106
1314,25291202
1315,60098881
1316,57232478
1317,32566012
1318,11571425
1319,5700757
1320,35409728
1321,52400974
1322,39741718
1323,7063149
1324,33459081
1325,20247595
1326,31883589
1327,13574539
1328,20463264
1329,1484733
1330,15924316
1331,6219107
1332,22563866
1333,8408108
1334,16052479
1335,9074244
1336,13626633
1337,51246063
1338,57632759
1339,61707753
1340,62180067
1341,61065084
1342,51216656
1343,62406765
1344,53045270
1345,56808151
1346,47245396
1347,42604317
1348,58104054
1349,47085822
1350,65356685
1351,61519957
1352,44394023
1353,61588905
1354,62511955
1355,35897352
1356,44009746
1357,62087114
1358,58772223
1359,62241663
1360,53144736
1361,37934356
1362,4073757
1363,49765740
1364,60687947
1365,58331451
1366,57042486
1367,62759820
1368,59005400
1369,6851715
1370,63569067
1371,59816827
1372,59698824
1373,60973662
1374,58872842
1375,49862057
1376,33349510
1377,32480964
1378,33943744
1379,33497401
1380,33465876
1381,33461687
1382,33486144
1383,32902220
1384,33461351
1385,33373221
1386,33505158
1387,35697190
1388,40399596
1389,60497510
1390,59968566
1391,46196019
1392,59434172
1393,42166750
1394,1207825
1395,3396176
1396,8017461
1397,293894
1398,1983139
1399,34445361
1400,11470275
1401,10681320
1402,34426098
1403,31521734
1404,34256531
1405,35810833
1406,23176192
1407,28921798
1408,36486887
1409,45991822
1410,43610260
1411,52943243
1412,47001257
1413,19763084
1414,30746784
1415,3973601
1416,6028688
1417,5449622
1418,13130967
1419,8271021
1420,33300727
1421,32944652
1422,33392152
1423,33031372
1424,23357558
1425,22257115
1426,1415
1427,11774716
1428,18704658
1429,2190729
1430,5238499
1431,3152296
1432,943306
1433,987851
1434,915081
1435,913278
1436,489923
1437,1063311
1438,1271348
1439,6535276
1440,3360656
1441,3229520
1442,1851
1443,54829
1444,58681
1445,0
1446,189069
1447,0
1448,0
1449,8397
1450,0
1451,0
1452,0
1453,84283
1454,45473
1455,4204582
1456,18
1457,0
1458,3240844
1459,2544840
1460,4233
1461,0
1462,37871
1463,20229
1464,16
1465,45180
1466,20708
1467,84019
1468,92318
1469,787422
1470,14194
1471,1617989
1472,1613931
1473,349920
1474,1391598
1475,1190198
1476,770285
1477,6201597
1478,3751339
1479,2325050
1480,6600000
1481,3426677
1482,175642
1483,260416
1484,726274
1485,585581
1486,2144
1487,0
1488,419959
1489,1960649
1490,308872
1491,948183
1492,90764
1493,327076
1494,24388
1495,13779
1496,0
1497,334677
1498,0
1499,1527953
1500,2468
1501,703506
1502,1724
1503,0
1504,30
1505,0
1506,16613
1507,0
1508,0
1509,6783
1510,48214
1511,547164
1512,253328
1513,259772
1514,297114
1515,359797
1516,670700
1517,36
1518,121
1519,4005
1520,21432
1521,0
1522,87565
1523,130
1524,471752
1525,9680
1526,0
1527,5553
1528,1272
1529,1211519
1530,334890
1531,321321
1532,2127347
1533,1345935
1534,1758456
1535,0
1536,899489
1537,14810
1538,14687
1539,0
1540,45
1541,0
1542,0
1543,0
1544,0
1545,0
1546,0
1547,196707
1548,31866
1549,194716
1550,0
1551,0
1552,21
1553,0
1554,0
1555,0
1556,0
1557,0
1558,0
1559,0
1560,4059172
1561,45804
1562,0
1563,0
1564,118
1565,0
1566,0
1567,0
1568,460764
1569,8530535
1570,1238709
1571,10626108
1572,3927181
1573,23775418
1574,7808505
1575,1985046
1576,33671271
1577,38971858
1578,20927386
1579,10292469
1580,17312020
1581,3723598
1582,2500725
1583,797135
1584,5051926
1585,16852291
1586,9572574
1587,22164849
1588,15840880
1589,11156155
1590,24370321
1591,50912891
1592,10316809
1593,6327646
1594,13879227
1595,28740506
1596,24039323
1597,25452361
1598,37165776
1599,43709586
1600,41815816
1601,55758738
1602,44352372
1603,60646783
1604,50279300
1605,58216205
1606,60298383
1607,35890081
1608,34603734
1609,48419574
1610,49219930
1611,62729125
1612,51335310
1613,40828605
1614,50145732
1615,60702042
1616,57295276
1617,60579290
1618,59411342
1619,58642275
1620,51631747
1621,58936582
1622,49564181
1623,50777679
1624,41018626
1625,55113171
1626,43828880
1627,26515340
1628,33136194
1629,33223012
1630,33449049
1631,28466501
1632,33478080
1633,33388611
1634,32706166
1635,33432954
1636,33238115
1637,33055030
1638,33470554
1639,33295148
1640,50637524
1641,53784987
1642,38568210
1643,61198854
1644,68329321
1645,38094267
1646,9790520
1647,12078538
1648,21140559
1649,1994609
1650,979002
1651,17661780
1652,13406213
1653,9785039
1654,16811058
1655,3749093
1656,53332445
1657,30894581
1658,45478102
1659,52116342
1660,55716434
1661,55277046
1662,33128386
1663,37365902
1664,53263665
1665,59092407
1666,58766041
1667,63989543
1668,58392464
1669,57575548
1670,63919376
1671,57078235
1672,60039004
1673,49163562
1674,61088766
1675,49725780
1676,62688148
1677,52986378
1678,63269758
1679,58733044
1680,59163158
1681,60502008
1682,80025234
1683,118920590
1684,113523236
1685,120549882
1686,121218067
1687,71350374
1688,72548422
1689,88972016
1690,113027860
1691,119011732
1692,118060527
1693,119160772
1694,56720998
1695,56439665
1696,45381329
1697,50632014
1698,42380967
1699,11653304
1700,45847020
1701,70411778
1702,75216860
1703,37254230
1704,2755212
1705,1208408
1706,21758478
1707,13357677
1708,686916
1709,4960768
1710,3284280
1711,5897003
1712,350227
1713,357824
1714,4273488
1715,9022463
1716,27560848
1717,21588854
1718,16246228
1719,4118654
1720,25946726
1721,26235036
1722,16849848
1723,21694650
1724,1055482
1725,11431818
1726,5244892
1727,17489835
1728,9077045
1729,121118
1730,309137
1731,34195
1732,1474674
1733,436716
1734,442886
1735,485391
1736,1702125
1737,1530510
1738,371420
1739,351345
1740,349379
1741,205352
1742,200544
1743,584326
1744,478559
1745,4566320
1746,608196
1747,458448
1748,3626
1749,2635
1750,4762472
1751,4788579
1752,2173738
1753,263323
1754,7553905
1755,2132914
1756,2213430
1757,36305
1758,330936
1759,1664890
1760,538692
1761,3164594
1762,4708068
1763,65720
1764,152458
1765,8456
1766,1146489
1767,17540031
1768,15422986
1769,16761507
1770,7074243
1771,25342787
1772,13380183
1773,9618691
1774,8863447
1775,6512037
1776,6434280
1777,10230939
1778,206142
1779,3679612
1780,5098454
1781,23058617
1782,4530044
1783,2832320
1784,1289112
1785,257801
1786,1650868
1787,266777
1788,399050
1789,9417
1790,0
1791,1696
1792,2145700
1793,789
1794,1132
1795,2997925
1796,899212
1797,0
1798,0
1799,0
1800,0
1801,13297
1802,668544
1803,0
1804,19
1805,18712
1806,417328
1807,25160
1808,9219
1809,0
1810,0
1811,0
1812,0
1813,416310
1814,0
1815,0
1816,33
1817,0
1818,0
1819,0
1820,0
1821,3468
1822,0
1823,712348
1824,0
1825,51298
1826,0
1827,0
1828,27
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,368177
1836,0
1837,178259
1838,235648
1839,0
1840,27
1841,73806
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,4805547
1849,323823
1850,0
1851,0
1852,440
1853,768
1854,97
1855,0
1856,0
1857,6957906
1858,248235
1859,12312069
1860,4637509
1861,14338633
1862,20222168
1863,1484348
1864,271992
1865,140429
1866,8770672
1867,0
1868,666070
1869,935800
1870,1123688
1871,510172
1872,22306518
1873,16519712
1874,2920028
1875,35034210
1876,52427550
1877,15522162
1878,48240311
1879,43579886
1880,54330265
1881,45609363
1882,41185390
1883,15042258
1884,8913362
1885,21855814
1886,47672515
1887,31387928
1888,13664725
1889,32076570
1890,8553938
1891,4724602
1892,15167584
1893,16246847
1894,11405664
1895,36119054
1896,37797552
1897,48009636
1898,46379407
1899,22652053
1900,10257178
1901,20432105
1902,33306396
1903,24689497
1904,14018229
1905,7767711
1906,14746841
1907,10418111
1908,29337727
1909,32538368
1910,30062295
1911,30269363
1912,15309511
1913,23187520
1914,4818379
1915,14067880
1916,4662929
1917,28216802
1918,54641053
1919,22248295
1920,24776412
1921,15652643
1922,9664947
1923,19614983
1924,45648139
1925,21800513
1926,24156178
1927,14535196
1928,18420595
1929,14242927
1930,26449600
1931,21272719
1932,15374338
1933,10756823
1934,11477683
1935,19589306
1936,12223338
1937,60506079
1938,6429579
1939,9675521
1940,31563669
1941,8261149
1942,8349551
1943,15889471
1944,23022504
1945,1983616
1946,2163060
1947,3795472
1948,8120921
1949,3433998
1950,20660040
1951,23478304
1952,10030324
1953,9559721
1954,9236676
1955,6174751
1956,17546009
1957,15343430
1958,11945662
1959,10115470
1960,21349186
1961,18651618
1962,23209359
1963,57849967
1964,53201833
1965,63091887
1966,64000166
1967,55378554
1968,46815861
1969,53126521
1970,7274706
1971,20100259
1972,51355444
1973,34416238
1974,5280618
1975,19122431
1976,59290892
1977,54295757
1978,53892542
1979,64342070
1980,58107451
1981,63523467
1982,62043769
1983,62435097
1984,54197688
1985,9314881
1986,9660266
1987,1546505
1988,19320911
1989,9447300
1990,36793581
1991,43682270
1992,29573905
1993,26700195
1994,1016320
1995,22866994
1996,22637809
1997,14679948
1998,4186691
1999,17636780
2000,19373827
2001,22665177
2002,23898042
2003,25208679
2004,28440042
2005,29085490
2006,24821075
2007,5504613
2008,13759975
2009,19977969
2010,23124931
2011,23257024
2012,16612651
2013,24519166
2014,23963687
2015,30201068
2016,36122066
2017,29510266
2018,341277
2019,2724115
2020,1055957
2021,590
2022,12266842
2023,15355491
2024,26856280
2025,16138050
2026,8484317
2027,17335044
2028,398201
2029,3781926
2030,152967
2031,67971
2032,94218
2033,0
2034,13940858
2035,20701720
2036,29977849
2037,12336502
2038,1920897
2039,15013062
2040,13406954
2041,27443548
2042,8688621
2043,2816801
2044,16
2045,0
2046,3947
2047,791
2048,0
2049,0
2050,0
2051,61075
2052,293363
2053,81430
2054,1458
2055,955
2056,488863
2057,40284
2058,0
2059,0
2060,60447
2061,320
2062,718
2063,171615
2064,5526
2065,8499
2066,0
2067,0
2068,15
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,12543
2078,0
2079,0
2080,16
2081,0
2082,0
2083,0
2084,0
2085,0
2086,14663
2087,68153
2088,259258
2089,142884
2090,43644
2091,498582
2092,412499
2093,944118
2094,0
2095,393770
2096,0
2097,0
2098,0
2099,0
2100,490463
2101,12951
2102,0
2103,0
2104,79
2105,0
2106,0
2107,0
2108,0
2109,4841
2110,0
2111,0
2112,35712
2113,12663
2114,0
2115,0
2116,35
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,353253
2124,39491
2125,8704
2126,0
2127,0
2128,27
2129,0
2130,403
2131,0
2132,0
2133,0
2134,0
2135,0
2136,4514248
2137,12504
2138,176048
2139,0
2140,385447
2141,3159141
2142,0
2143,1258
2144,0
2145,7130206
2146,244698
2147,11790524
2148,3931484
2149,1712172
2150,31426913
2151,3011108
2152,27172
2153,30589
2154,7841507
2155,786522
2156,199333
2157,1659
2158,332885
2159,8942882
2160,25806173
2161,10667080
2162,2909268
2163,1767846
2164,18860509
2165,14707868
2166,42463219
2167,27774461
2168,3314467
2169,8501595
2170,13851479
2171,3371311
2172,6179297
2173,18989778
2174,45394313
2175,45313221
2176,44534063
2177,49890363
2178,75601535
2179,117862909
2180,115344858
2181,122328073
2182,135999904
2183,139767135
2184,128777957
2185,136055427
2186,137731761
2187,141855718
2188,147425788
2189,142251635
2190,148543194
2191,135073101
2192,136766977
2193,132678343
2194,169183012
2195,172374108
2196,177213373
2197,175395739
2198,18432518
2199,24658744
2200,50425376
2201,64900745
2202,28714831
2203,11805850
2204,14529489
2205,17632245
2206,4233323
2207,26296837
2208,18854607
2209,2266460
2210,16580098
2211,21186208
2212,31005804
2213,20811865
2214,16284760
2215,1212236
2216,3270611
2217,11537265
2218,9468169
2219,23567537
2220,26314098
2221,1731297
2222,3434207
2223,6177193
2224,38605778
2225,16163159
2226,35283351
2227,13181089
2228,16742496
2229,12743787
2230,31756701
2231,32092519
2232,34416818
2233,12860587
2234,3009476
2235,5646621
2236,14937920
2237,7954126
2238,4620151
2239,7137729
2240,2980203
2241,5581240
2242,7389689
2243,22927975
2244,61433091
2245,36420499
2246,37711464
2247,20629515
2248,7648488
2249,9577926
2250,8697918
2251,46217163
2252,11079899
2253,46549918
2254,65702595
2255,58681969
2256,57787957
2257,27821532
2258,47296570
2259,65721809
2260,25622435
2261,24911959
2262,42069848
2263,32509446
2264,24795883
2265,29113927
2266,35778125
2267,20879848
2268,57946143
2269,30415260
2270,11284209
2271,31027416
2272,68821333
2273,66569424
2274,56297596
2275,59031599
2276,62493926
2277,65951791
2278,64862270
2279,56423186
2280,37161169
2281,32053943
2282,28243835
2283,28300374
2284,29867412
2285,30230186
2286,30962714
2287,28111394
2288,26659553
2289,27059663
2290,29023331
2291,33502624
2292,28391430
2293,28164422
2294,29862593
2295,33562529
2296,31223895
2297,29584630
2298,32381400
2299,32557580
2300,30500990
2301,31648445
2302,33035283
2303,32713182
2304,32871824
2305,33146448
2306,32964322
2307,33107683
2308,29056846
2309,28707465
2310,30576780
2311,33102361
2312,30369831
2313,32108739
2314,29752227
2315,22711615
2316,21516982
2317,14495488
2318,20596704
2319,17252905
2320,11560405
2321,27046804
2322,37968964
2323,39641636
2324,44420596
2325,46741598
2326,44580715
2327,46832344
2328,47332168
2329,44734118
2330,42549647
2331,43307169
2332,44090163
2333,45927776
2334,45871824
