time,total_slot_ms
789,63967607
790,54606184
791,7407215
792,32925046
793,5137487
794,2080581
795,22955369
796,39979894
797,6606923
798,18339383
799,12067639
800,6108459
801,9342921
802,34840460
803,23882961
804,15525163
805,73634693
806,84167484
807,82174766
808,81518907
809,56773190
810,61832781
811,61736256
812,56166847
813,50187134
814,33179714
815,11600172
816,15219926
817,8843881
818,11037203
819,22352675
820,22497811
821,2350544
822,6809651
823,18542296
824,7316875
825,26675455
826,7875947
827,10275879
828,2712345
829,5826896
830,5078458
831,10790839
832,3442260
833,823099
834,2818726
835,730745
836,2890353
837,5969384
838,4299088
839,2545705
840,2951396
841,17007165
842,19879634
843,14693943
844,315539
845,228874
846,401402
847,609707
848,6044964
849,1708013
850,1705853
851,3603624
852,32883845
853,30917007
854,30814761
855,30338516
856,28948744
857,33356752
858,32519111
859,22068902
860,31248714
861,32753310
862,31309599
863,32389571
864,32680791
865,31950437
866,27837380
867,31982737
868,30610882
869,29288869
870,15058599
871,29945630
872,32282756
873,25139801
874,29680781
875,33366326
876,30493781
877,33515284
878,33431590
879,33524973
880,30409915
881,30565574
882,31204292
883,33176609
884,33161504
885,31442813
886,27835234
887,33086044
888,32067587
889,33242232
890,32306687
891,30521292
892,31748083
893,33475756
894,32491969
895,33153716
896,32708914
897,31934577
898,29840350
899,18673877
900,17314869
901,26409432
902,5628501
903,2941809
904,1645996
905,514713
906,507462
907,1252287
908,919360
909,872296
910,875544
911,880364
912,912681
913,1024615
914,1210312
915,5504571
916,1311192
917,18408989
918,4784814
919,1224175
920,4518248
921,1213579
922,1208835
923,1221752
924,1215114
925,1225929
926,1309965
927,1668839
928,1247703
929,1215978
930,1214423
931,1221841
932,580772
933,0
934,0
935,0
936,0
937,33190
938,0
939,133
940,10061
941,0
942,12
943,121
944,0
945,0
946,0
947,0
948,0
949,453559
950,0
951,0
952,9919
953,0
954,0
955,0
956,0
957,3597
958,0
959,587986
960,0
961,42126
962,0
963,0
964,13690
965,0
966,0
967,0
968,0
969,0
970,0
971,284975
972,81522
973,0
974,0
975,0
976,13355
977,0
978,0
979,13253300
980,33585885
981,33601704
982,33600180
983,33599056
984,33251473
985,33600110
986,33347439
987,29202235
988,24966373
989,22711990
990,23081361
991,28064575
992,18393258
993,32073218
994,25765015
995,29375973
996,24755843
997,56718472
998,30616284
999,24334058
1000,44132407
1001,14693868
1002,22445132
1003,26160427
1004,30296023
1005,31079993
1006,48710379
1007,1710839
1008,25872982
1009,6965199
1010,26834707
1011,6226198
1012,10167439
1013,10277056
1014,51431187
1015,13524956
1016,10672716
1017,63351233
1018,37394219
1019,10070430
1020,36687238
1021,40113989
1022,15793495
1023,21716818
1024,60433642
1025,65210129
1026,65668783
1027,39217650
1028,14991400
1029,63890174
1030,43281548
1031,6364622
1032,9125298
1033,40421193
1034,42011130
1035,33057962
1036,34940525
1037,969906
1038,47421971
1039,6878637
1040,17304952
1041,9815733
1042,6426527
1043,22495885
1044,10396964
1045,4708703
1046,9974667
1047,6054380
1048,3821451
1049,14264344
1050,4171695
1051,2177562
1052,6082675
1053,1370933
1054,521779
1055,5120584
1056,9114242
1057,960948
1058,10307017
1059,15349189
1060,46412536
1061,1454545
1062,1719362
1063,11490511
1064,5192327
1065,9307069
1066,41513319
1067,11554069
1068,6795955
1069,15018522
1070,15153559
1071,10593303
1072,8971039
1073,25553524
1074,22885457
1075,27862395
1076,50456829
1077,9541450
1078,24240757
1079,35547583
1080,26292705
1081,6326849
1082,6932132
1083,9104235
1084,10667974
1085,22836357
1086,5802085
1087,31325940
1088,9586671
1089,6033156
1090,15685955
1091,9821509
1092,10849521
1093,21005785
1094,14235635
1095,7357139
1096,2410854
1097,12940507
1098,3226390
1099,11693652
1100,23123586
1101,11989385
1102,8262664
1103,1959955
1104,3110580
1105,36201192
1106,1986905
1107,3607098
1108,3028113
1109,14246516
1110,62096183
1111,36605618
1112,36877032
1113,28552849
1114,14403938
1115,38627389
1116,18856998
1117,14665919
1118,6036161
1119,752470
1120,4517894
1121,19276372
1122,64715741
1123,11216823
1124,4506042
1125,2895600
1126,8636213
1127,3469344
1128,515267
1129,6648610
1130,14136319
1131,17747307
1132,31026414
1133,33421105
1134,32784750
1135,33551456
1136,27192776
1137,22380492
1138,28943391
1139,9229375
1140,46070
1141,535851
1142,1210368
1143,1032484
1144,18903261
1145,12514
1146,108269
1147,1116757
1148,137167
1149,0
1150,1365759
1151,7537920
1152,6029415
1153,14367
1154,792796
1155,1723671
1156,640654
1157,1977273
1158,3977246
1159,31746
1160,1289756
1161,198824
1162,399992
1163,101985
1164,198208
1165,287819
1166,0
1167,0
1168,5059
1169,0
1170,0
1171,0
1172,3059
1173,0
1174,0
1175,0
1176,0
1177,9808
1178,9817
1179,5136
1180,73
1181,0
1182,361787
1183,0
1184,0
1185,0
1186,43626
1187,196607
1188,0
1189,157865
1190,832022
1191,923
1192,498
1193,156924
1194,83721
1195,0
1196,188286
1197,73257
1198,0
1199,0
1200,55549
1201,175251
1202,0
1203,0
1204,66
1205,0
1206,216359
1207,419130
1208,0
1209,0
1210,0
1211,0
1212,794832
1213,42548
1214,0
1215,0
1216,38
1217,0
1218,165949
1219,482281
1220,0
1221,0
1222,0
1223,0
1224,0
1225,11677
1226,0
1227,0
1228,35830
1229,11029
1230,0
1231,0
1232,0
1233,0
1234,0
1235,0
1236,471430
1237,12009
1238,0
1239,0
1240,33
1241,0
1242,0
1243,0
1244,0
1245,5182
1246,0
1247,0
1248,45980
1249,30040
1250,0
1251,0
1252,37
1253,0
1254,0
1255,0
1256,0
1257,0
1258,0
1259,238867
1260,5804906
1261,15728
1262,0
1263,0
1264,32
1265,0
1266,0
1267,0
1268,0
1269,0
1270,0
1271,0
1272,4138772
1273,16908
1274,0
1275,347907
1276,5651943
1277,0
1278,9036
1279,841664
1280,24657
1281,5890787
1282,992199
1283,9587928
1284,4111710
1285,19658380
1286,10959949
1287,753497
1288,389
1289,1683226
1290,7918832
1291,6860987
1292,37952
1293,2733233
1294,149157
1295,698919
1296,23132269
1297,9150493
1298,25708520
1299,53877774
1300,50449595
1301,14157963
1302,31540869
1303,9895738
1304,31441716
1305,21405730
1306,9189103
1307,3386399
1308,34586749
1309,32858174
1310,28519376
1311,31894407
1312,30980242
1313,18317080
1314,34982856
1315,53113782
1316,15304285
1317,59260536
1318,63421698
1319,47713099
1320,48443978
1321,43977308
1322,48289187
1323,32156956
1324,37944323
1325,1504804
1326,39605860
1327,7922483
1328,13385708
1329,6799246
1330,14739683
1331,12719779
1332,10949841
1333,5256647
1334,3702982
1335,4825562
1336,16325277
1337,11802561
1338,16487451
1339,13894638
1340,8150855
1341,4537460
1342,3616046
1343,2645637
1344,10009015
1345,6134923
1346,6801993
1347,6195145
1348,5362007
1349,6047648
1350,8361042
1351,287941
1352,1001087
1353,4111718
1354,5133569
1355,7263054
1356,21479719
1357,5685671
1358,3319004
1359,2971276
1360,14489436
1361,32440542
1362,26701896
1363,18241197
1364,28309004
1365,20397560
1366,14849380
1367,9012659
1368,43680399
1369,15246972
1370,23983131
1371,42035482
1372,57756033
1373,49081860
1374,59675934
1375,31836748
1376,32824504
1377,14957729
1378,9888380
1379,43038590
1380,33983263
1381,14935137
1382,10934154
1383,32394775
1384,42282176
1385,58607314
1386,57320444
1387,30868253
1388,38321106
1389,8443789
1390,15197536
1391,19400885
1392,16887031
1393,10277274
1394,25693903
1395,7175152
1396,12569431
1397,2865441
1398,9066390
1399,6200994
1400,10812874
1401,3099331
1402,14218157
1403,16351713
1404,13597024
1405,16197735
1406,7088251
1407,15238262
1408,2477993
1409,7256457
1410,9081528
1411,15819034
1412,50179539
1413,20199229
1414,26437409
1415,22993916
1416,5538985
1417,5597691
1418,6325412
1419,3226549
1420,774763
1421,3717367
1422,397036
1423,3697405
1424,7026496
1425,16387277
1426,15547557
1427,26849846
1428,6206230
1429,2731533
1430,2266433
1431,7195677
1432,17289173
1433,30448
1434,217
1435,3745362
1436,0
1437,0
1438,0
1439,0
1440,62
1441,27728
1442,80338
1443,96617
1444,47012
1445,153487
1446,2224150
1447,0
1448,52177
1449,311372
1450,32116
1451,2523913
1452,3019890
1453,143914
1454,2924918
1455,2319964
1456,1801
1457,10793
1458,0
1459,76121
1460,0
1461,401
1462,169
1463,0
1464,4798177
1465,221691
1466,561396
1467,186258
1468,411190
1469,54339
1470,623143
1471,197026
1472,0
1473,0
1474,0
1475,0
1476,22608
1477,509971
1478,97665
1479,1166
1480,78703
1481,0
1482,0
1483,0
1484,0
1485,0
1486,0
1487,180038
1488,43044
1489,502100
1490,67074
1491,0
1492,31
1493,0
1494,0
1495,0
1496,0
1497,0
1498,0
1499,0
1500,0
1501,17558
1502,0
1503,0
1504,1068538
1505,0
1506,914985
1507,12532
1508,0
1509,894437
1510,0
1511,0
1512,0
1513,920910
1514,31835
1515,0
1516,1203139
1517,0
1518,0
1519,0
1520,965451
1521,13111
1522,0
1523,0
1524,485331
1525,1912
1526,0
1527,0
1528,32
1529,0
1530,0
1531,0
1532,0
1533,3811
1534,4607357
1535,0
1536,34585
1537,9055
1538,0
1539,0
1540,25
1541,0
1542,0
1543,0
1544,0
1545,125030
1546,0
1547,280303
1548,62669
1549,8906
1550,0
1551,0
1552,24
1553,0
1554,0
1555,0
1556,0
1557,609512
1558,0
1559,0
1560,5418928
1561,15111
1562,0
1563,0
1564,164088
1565,0
1566,0
1567,4274128
1568,4067756
1569,9403505
1570,591822
1571,10399834
1572,4099012
1573,37212437
1574,4363045
1575,2676601
1576,2967389
1577,3204327
1578,12841689
1579,5221442
1580,6803096
1581,269882
1582,1396185
1583,693025
1584,11699066
1585,3273697
1586,15973932
1587,23233268
1588,12013327
1589,7841616
1590,34135965
1591,5447653
1592,2798979
1593,31854062
1594,16473992
1595,35715383
1596,33417807
1597,34357983
1598,34441935
1599,37514697
1600,40266553
1601,19248173
1602,24276605
1603,31238339
1604,33566772
1605,46431143
1606,5588677
1607,14092697
1608,22572797
1609,25338974
1610,11754290
1611,6259261
1612,37087874
1613,7108792
1614,50437076
1615,10966168
1616,5510495
1617,5720668
1618,3020560
1619,12126231
1620,25328043
1621,24703891
1622,56453993
1623,61066738
1624,60905203
1625,63986582
1626,51144024
1627,58162386
1628,50113021
1629,21106062
1630,30898876
1631,25136909
1632,60008798
1633,59787352
1634,16270932
1635,4695608
1636,1754812
1637,14226228
1638,64165773
1639,39279602
1640,5161823
1641,6959293
1642,10277008
1643,9177113
1644,9478194
1645,12641903
1646,4159657
1647,13649418
1648,57811280
1649,57231756
1650,62533487
1651,63165714
1652,47025475
1653,66795426
1654,64095925
1655,61252715
1656,65695121
1657,43563374
1658,26371871
1659,34583011
1660,35407138
1661,40553149
1662,26491316
1663,45359962
1664,11943576
1665,13646178
1666,8595255
1667,32215090
1668,41206066
1669,61644521
1670,11467167
1671,54831507
1672,51690054
1673,17134715
1674,25959722
1675,32640518
1676,29993967
1677,7544112
1678,48067209
1679,52531145
1680,65006241
1681,61912111
1682,35799254
1683,62008089
1684,14026245
1685,41260226
1686,27631304
1687,17471047
1688,10162771
1689,3964514
1690,6832205
1691,21011213
1692,39818141
1693,13990427
1694,7819664
1695,26672118
1696,21590602
1697,945529
1698,476586
1699,1093862
1700,9301720
1701,1237323
1702,7307906
1703,3700167
1704,601711
1705,9717342
1706,3979561
1707,513844
1708,733614
1709,34251
1710,620
1711,684488
1712,953439
1713,853466
1714,1560631
1715,1371878
1716,9411338
1717,2546674
1718,145926
1719,10203
1720,1466769
1721,2159633
1722,9369971
1723,110190
1724,7417277
1725,281491
1726,1090118
1727,245144
1728,177372
1729,8952142
1730,8163252
1731,17293122
1732,24417666
1733,14258164
1734,161377
1735,8709378
1736,913430
1737,9104083
1738,8698280
1739,8745667
1740,7644407
1741,1359889
1742,7124804
1743,104964
1744,712094
1745,574331
1746,234735
1747,788626
1748,49632
1749,339237
1750,2686307
1751,10572879
1752,2959254
1753,10366044
1754,216
1755,11639316
1756,9760173
1757,8764738
1758,4694240
1759,46363
1760,9173
1761,32010
1762,56659
1763,947251
1764,540723
1765,5249863
1766,1627990
1767,126
1768,191492
1769,19328158
1770,31433834
1771,4338134
1772,213159
1773,3365087
1774,0
1775,3880323
1776,8598251
1777,13499
1778,6260851
1779,68061
1780,113947
1781,236497
1782,44769
1783,22073
1784,155502
1785,176302
1786,122279
1787,0
1788,0
1789,10389
1790,0
1791,0
1792,49
1793,0
1794,0
1795,0
1796,0
1797,0
1798,0
1799,0
1800,0
1801,41931
1802,0
1803,0
1804,90
1805,0
1806,0
1807,0
1808,0
1809,0
1810,0
1811,0
1812,500308
1813,22274
1814,0
1815,0
1816,72
1817,0
1818,0
1819,0
1820,0
1821,0
1822,6092
1823,0
1824,48978
1825,16901
1826,0
1827,0
1828,27
1829,0
1830,0
1831,0
1832,0
1833,0
1834,0
1835,332938
1836,48217
1837,27664
1838,0
1839,0
1840,53
1841,0
1842,0
1843,0
1844,0
1845,0
1846,0
1847,0
1848,6044115
1849,51563
1850,0
1851,0
1852,9860984
1853,7757
1854,1052956
1855,0
1856,14544450
1857,14253170
1858,4849294
1859,11175475
1860,6337087
1861,19913454
1862,15583238
1863,671790
1864,20016
1865,1345523
1866,7780540
1867,12641
1868,3239
1869,183361
1870,18091324
1871,274662
1872,13877139
1873,14470056
1874,11547457
1875,3734462
1876,1567346
1877,4422946
1878,55294804
1879,58947635
1880,17684465
1881,17986021
1882,9918731
1883,2245798
1884,8839598
1885,45605980
1886,22391889
1887,25061995
1888,13023720
1889,35582106
1890,25291202
1891,60098881
1892,57232478
1893,32566012
1894,11571425
1895,5700757
1896,35409728
1897,52400974
1898,39741718
1899,7063149
1900,33459081
1901,20247595
1902,31883589
1903,13574539
1904,20463264
1905,1484733
1906,15924316
1907,6219107
1908,22563866
1909,8408108
1910,16052479
1911,9074244
1912,13626633
1913,51246063
1914,57632759
1915,61707753
1916,62180067
1917,61065084
1918,51216656
1919,62406765
1920,53045270
1921,56808151
1922,47245396
1923,42604317
1924,58104054
1925,47085822
1926,65356685
1927,61519957
1928,44394023
1929,61588905
1930,62511955
1931,35897352
1932,44009746
1933,62087114
1934,58772223
1935,62241663
1936,53144736
1937,37934356
1938,4073757
1939,49765740
1940,60687947
1941,58331451
1942,57042486
1943,62759820
1944,59005400
1945,6851715
1946,63569067
1947,59816827
1948,59698824
1949,60973662
1950,58872842
1951,49862057
1952,33349510
1953,32480964
1954,33943744
1955,33497401
1956,33465876
1957,33461687
1958,33486144
1959,32902220
1960,33461351
1961,33373221
1962,33505158
1963,35697190
1964,40399596
1965,60497510
1966,59968566
1967,46196019
1968,59434172
1969,42166750
1970,1207825
1971,3396176
1972,8017461
1973,293894
1974,1983139
1975,34445361
1976,11470275
1977,10681320
1978,34426098
1979,31521734
1980,34256531
1981,35810833
1982,23176192
1983,28921798
1984,36486887
1985,45991822
1986,43610260
1987,52943243
1988,47001257
1989,19763084
1990,30746784
1991,3973601
1992,6028688
1993,5449622
1994,13130967
1995,8271021
1996,33300727
1997,32944652
1998,33392152
1999,33031372
2000,23357558
2001,22257115
2002,1415
2003,11774716
2004,18704658
2005,2190729
2006,5238499
2007,3152296
2008,943306
2009,987851
2010,915081
2011,913278
2012,489923
2013,1063311
2014,1271348
2015,6535276
2016,1166115
2017,388708
2018,235100
2019,908
2020,59684
2021,0
2022,8632
2023,6065154
2024,13607670
2025,512
2026,57680
2027,23224
2028,5957431
2029,7544
2030,0
2031,7351498
2032,86
2033,0
2034,15677
2035,0
2036,108172
2037,945
2038,0
2039,0
2040,0
2041,38864
2042,67210
2043,918
2044,13
2045,0
2046,46840
2047,0
2048,1249
2049,857
2050,0
2051,29475
2052,0
2053,178109
2054,0
2055,0
2056,20
2057,0
2058,0
2059,70023
2060,11274
2061,0
2062,0
2063,0
2064,6906
2065,8045
2066,0
2067,0
2068,36
2069,0
2070,0
2071,0
2072,0
2073,0
2074,0
2075,0
2076,0
2077,8704
2078,0
2079,0
2080,40
2081,0
2082,0
2083,0
2084,0
2085,0
2086,0
2087,0
2088,0
2089,46061
2090,0
2091,0
2092,19
2093,0
2094,0
2095,0
2096,0
2097,0
2098,0
2099,0
2100,382881
2101,9331
2102,0
2103,0
2104,44
2105,0
2106,0
2107,0
2108,0
2109,3274
2110,0
2111,0
2112,31312
2113,9402
2114,0
2115,0
2116,24
2117,0
2118,0
2119,0
2120,0
2121,0
2122,0
2123,214536
2124,29154
2125,8473
2126,0
2127,0
2128,28
2129,0
2130,0
2131,0
2132,0
2133,0
2134,0
2135,0
2136,4242296
2137,8437
2138,0
2139,0
2140,13
2141,0
2142,0
2143,0
2144,0
2145,6626759
2146,190132
2147,10197102
2148,3997570
2149,26270158
2150,5295268
2151,514873
2152,27
2153,0
2154,6983210
2155,0
2156,0
2157,1027
2158,6265
2159,65472
2160,13312583
2161,6844797
2162,2003970
2163,8994233
2164,839198
2165,35323
2166,26638429
2167,15433511
2168,2268325
2169,0
2170,12954
2171,0
2172,2111207
2173,24671330
2174,23452834
2175,5481275
2176,9543457
2177,1860342
2178,1999722
2179,0
2180,228
2181,1972865
2182,4939022
2183,1306813
2184,16631595
2185,17410134
2186,239498
2187,7933
2188,29
2189,6310725
2190,23872780
2191,6694676
2192,1401404
2193,400377
2194,843926
2195,6167340
2196,8893429
2197,1898605
2198,2367538
2199,5010744
2200,10551989
2201,1346704
2202,5800507
2203,3880756
2204,379084
2205,403960
2206,804693
2207,379083
2208,6297609
2209,442738
2210,396941
2211,264948
2212,20
2213,0
2214,162870
2215,104342
2216,0
2217,0
2218,0
2219,0
2220,33764
2221,23152
2222,20316
2223,0
2224,20
2225,0
2226,0
2227,0
2228,0
2229,0
2230,0
2231,0
2232,10227196
2233,18831
2234,0
2235,0
2236,10254408
2237,8689069
2238,0
2239,0
2240,0
2241,0
2242,0
2243,0
2244,35086
2245,9721
2246,0
2247,0
2248,36
2249,16296
2250,0
2251,0
2252,0
2253,158366
2254,8324013
2255,19649496
2256,0
2257,7267
2258,1132010
2259,0
2260,26864
2261,0
2262,0
2263,0
2264,1294379
2265,35951
2266,21305
2267,0
2268,0
2269,8494
2270,0
2271,0
2272,20
2273,0
2274,0
2275,0
2276,0
2277,0
2278,59842
2279,0
2280,656450
2281,5680005
2282,30124750
2283,15470502
2284,1561422
2285,579220
2286,0
2287,0
2288,799732
2289,145861
2290,405812
2291,160236
2292,0
2293,483181
2294,2805281
2295,6437488
2296,4921308
2297,0
2298,0
2299,152412
2300,4444021
2301,72474
2302,0
2303,0
2304,8185888
2305,24039
2306,995
2307,1175
2308,52
2309,21019
2310,39339
2311,20692
2312,18301
2313,0
2314,70421
2315,0
2316,0
2317,7996
2318,240
2319,224
2320,14274
2321,84079
2322,33054
2323,49603
2324,0
2325,57379
2326,161365
2327,56657
2328,0
2329,66528
2330,92005
2331,77731
2332,76923
2333,80681
2334,93249
2335,167878
2336,0
2337,0
2338,0
2339,183064
2340,198966
2341,265783
2342,0
2343,92212
2344,14
2345,90184
2346,0
2347,0
2348,202341
2349,0
2350,0
2351,0
2352,4141
2353,6177
2354,0
2355,0
2356,14
2357,0
2358,0
2359,0
2360,0
2361,0
2362,0
2363,0
2364,0
2365,6672
2366,0
2367,0
2368,13
2369,0
2370,0
2371,0
2372,0
2373,0
2374,0
2375,0
2376,0
2377,38978
2378,0
2379,0
2380,13
2381,0
2382,0
2383,0
2384,0
2385,0
2386,0
2387,0
2388,305951
2389,8267
2390,0
2391,0
2392,18
2393,0
2394,0
2395,0
2396,0
2397,2629
2398,0
2399,0
2400,27282
2401,7324
2402,0
2403,0
2404,27
2405,14190
2406,0
2407,0
2408,0
2409,0
2410,0
2411,199279
2412,31701
2413,8117
2414,0
2415,0
2416,15
2417,0
2418,0
2419,0
2420,0
2421,0
2422,0
2423,0
2424,3657696
2425,7319
2426,0
2427,0
2428,15
2429,0
2430,0
2431,0
2432,0
2433,6735113
2434,200025
2435,10316635
2436,3631427
2437,1660722
2438,27546781
2439,534779
2440,22
2441,0
2442,6557915
2443,0
2444,0
2445,802
2446,5961
2447,40018
2448,16797473
2449,4882434
2450,452191
2451,484228
2452,24
2453,0
2454,29262690
2455,12158006
2456,216101
2457,0
2458,0
2459,0
2460,2347816
2461,20569934
2462,31416389
2463,4372290
